type	conf	expFolder	map	expNumber	targetFound	exploredArea	takeoffsCount	actionsTotal	actionsCount	actionSequence
simulation	conf7.4	Exp-22-10-02T16-05-42	map-16BD	11	1	100.0	4	66	[2, 0, 50, 12, 2]	[2, 2, 2, 2, 2, 2, 3, 0, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 4, 0, 3, 2, 2, 3, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16A	0	1	50.61	2	34	[2, 3, 20, 9, 0]	[3, 1, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 0, 0, 2, 2, 3, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 1, 3]
simulation	conf4	Exp-22-09-02T07-57-17	map-16A	1	1	50.0	6	34	[4, 1, 22, 5, 2]	[2, 3, 2, 2, 2, 3, 1, 2, 2, 2, 3, 2, 0, 2, 3, 2, 2, 2, 3, 0, 2, 4, 0, 2, 2, 0, 2, 2, 4, 2, 2, 2, 2, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16A	2	1	38.41	6	35	[3, 4, 19, 6, 3]	[2, 2, 2, 2, 3, 4, 2, 4, 2, 3, 2, 1, 1, 2, 2, 4, 3, 2, 2, 3, 1, 2, 2, 2, 0, 0, 2, 3, 1, 2, 0, 2, 2, 3, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16A	3	1	54.27	5	34	[5, 0, 22, 6, 1]	[3, 2, 3, 2, 3, 2, 2, 0, 2, 2, 2, 2, 0, 2, 3, 2, 2, 0, 0, 0, 2, 2, 2, 4, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3]
simulation	conf4	Exp-22-09-02T07-57-17	map-16A	4	1	49.39	3	35	[0, 4, 23, 6, 2]	[3, 1, 2, 2, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 4, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 4, 3, 2, 2, 2, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16A	5	1	45.73	6	35	[2, 2, 21, 6, 4]	[2, 2, 2, 3, 2, 2, 2, 4, 3, 3, 2, 2, 1, 2, 4, 2, 2, 2, 0, 2, 1, 2, 4, 2, 0, 2, 3, 3, 2, 2, 2, 2, 2, 3, 4]
simulation	conf4	Exp-22-09-02T07-57-17	map-16A	6	1	49.39	5	35	[2, 4, 19, 8, 2]	[2, 2, 3, 1, 2, 2, 2, 2, 1, 4, 1, 3, 3, 2, 3, 3, 2, 3, 0, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 4, 2, 0, 2, 2, 3]
simulation	conf4	Exp-22-09-02T07-57-17	map-16A	7	1	43.9	3	35	[1, 5, 17, 10, 2]	[2, 2, 1, 2, 4, 2, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 1, 4, 1, 3, 2, 2, 1, 3, 3, 3, 1, 3, 2, 2, 0]
simulation	conf4	Exp-22-09-02T07-57-17	map-16A	8	1	47.56	3	35	[0, 4, 22, 6, 3]	[2, 2, 2, 2, 2, 1, 2, 2, 4, 2, 4, 2, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 1, 2, 3, 3, 2, 2, 2, 2, 3, 2, 1, 4, 1]
simulation	conf4	Exp-22-09-02T07-57-17	map-16A	9	1	53.05	1	35	[0, 2, 22, 10, 1]	[2, 2, 2, 2, 3, 3, 3, 1, 3, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 3, 2, 4, 3]
simulation	conf4	Exp-22-09-02T07-57-17	map-16A	10	1	45.73	6	35	[5, 1, 16, 9, 4]	[0, 2, 4, 4, 3, 0, 2, 2, 2, 3, 3, 2, 3, 3, 2, 2, 0, 4, 3, 0, 2, 2, 4, 3, 2, 2, 3, 3, 2, 2, 2, 2, 1, 2, 0]
simulation	conf4	Exp-22-09-02T07-57-17	map-16A	11	1	51.83	3	35	[1, 1, 20, 11, 2]	[1, 2, 3, 3, 3, 2, 2, 2, 2, 3, 4, 3, 3, 3, 2, 2, 2, 2, 2, 4, 0, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 3]
simulation	conf4	Exp-22-09-02T07-57-17	map-16AD	0	1	39.74	5	35	[0, 4, 20, 7, 4]	[3, 1, 2, 2, 2, 3, 4, 2, 3, 4, 1, 3, 2, 2, 4, 2, 3, 2, 3, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 1, 1, 2, 3, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16AD	1	1	51.92	5	35	[5, 2, 21, 5, 2]	[2, 1, 3, 3, 2, 3, 2, 2, 2, 1, 2, 2, 2, 3, 3, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 4, 0, 2, 2, 2, 0, 0, 4, 2, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16AD	2	0	39.74	6	34	[1, 1, 17, 12, 3]	[1, 4, 2, 2, 3, 3, 4, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 3, 3, 3, 2, 2, 3, 2, 4, 3, 3, 2, 3, 0, 2, 3]
simulation	conf4	Exp-22-09-02T07-57-17	map-16AD	3	1	38.46	7	35	[5, 1, 18, 9, 2]	[4, 3, 0, 2, 0, 2, 3, 3, 2, 0, 2, 0, 3, 2, 2, 3, 3, 2, 2, 4, 2, 2, 2, 3, 2, 2, 0, 2, 2, 3, 1, 2, 2, 2, 3]
simulation	conf4	Exp-22-09-02T07-57-17	map-16AD	4	1	46.15	6	35	[4, 1, 22, 6, 2]	[2, 2, 2, 2, 2, 0, 2, 1, 3, 0, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 0, 2, 2, 4, 2, 0, 2, 3, 3]
simulation	conf4	Exp-22-09-02T07-57-17	map-16AD	5	1	48.72	5	35	[1, 1, 17, 11, 5]	[2, 2, 3, 4, 2, 2, 3, 2, 2, 2, 2, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 2, 4, 4, 3, 2, 2, 0, 2, 1]
simulation	conf4	Exp-22-09-02T07-57-17	map-16AD	6	1	55.77	5	34	[3, 2, 25, 2, 2]	[2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 0, 2, 2, 4, 2, 4, 0, 2, 2, 2, 2, 2, 2, 1, 2, 0, 1, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16AD	7	1	61.54	3	35	[2, 2, 25, 5, 1]	[2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 3, 2, 3, 2, 2, 1, 2, 2, 2, 2, 4, 2, 2, 2, 2, 3, 3, 0, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16AD	8	1	53.85	6	35	[4, 1, 23, 6, 1]	[2, 3, 0, 2, 2, 2, 2, 2, 0, 2, 2, 3, 2, 0, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 3, 2, 0, 2, 1, 3, 4, 2, 2, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16AD	9	1	55.13	5	35	[3, 2, 20, 8, 2]	[3, 3, 3, 2, 3, 2, 2, 0, 0, 3, 4, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 3, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 4, 2, 3]
simulation	conf4	Exp-22-09-02T07-57-17	map-16AD	10	0	36.54	6	35	[4, 1, 16, 9, 5]	[2, 4, 2, 2, 3, 2, 3, 4, 2, 0, 3, 2, 2, 1, 2, 2, 2, 2, 2, 0, 4, 2, 3, 2, 3, 2, 3, 4, 2, 3, 3, 3, 4, 0, 0]
simulation	conf4	Exp-22-09-02T07-57-17	map-16AD	11	0	42.95	6	35	[6, 1, 17, 8, 3]	[2, 3, 4, 3, 2, 2, 0, 2, 2, 3, 2, 3, 2, 2, 2, 3, 2, 0, 0, 0, 2, 3, 3, 1, 4, 0, 2, 2, 3, 2, 2, 4, 2, 2, 0]
simulation	conf4	Exp-22-09-02T07-57-17	map-16B	0	0	54.27	3	35	[3, 0, 25, 6, 1]	[0, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 3, 2, 0, 2, 4, 3, 2, 2, 2, 2, 0, 3]
simulation	conf4	Exp-22-09-02T07-57-17	map-16B	1	0	43.9	5	35	[1, 5, 21, 5, 3]	[1, 2, 4, 2, 3, 3, 1, 2, 1, 2, 4, 1, 2, 0, 2, 2, 2, 2, 2, 2, 3, 1, 2, 3, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16B	2	0	48.17	3	35	[1, 6, 23, 4, 1]	[2, 2, 2, 3, 2, 2, 3, 1, 2, 4, 2, 2, 2, 1, 2, 2, 2, 3, 2, 1, 1, 2, 3, 2, 2, 2, 2, 1, 2, 2, 1, 0, 2, 2, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16B	3	0	46.34	6	35	[4, 0, 20, 7, 4]	[0, 2, 3, 3, 2, 2, 2, 4, 2, 2, 4, 3, 4, 2, 4, 2, 2, 2, 2, 2, 0, 0, 2, 3, 2, 3, 2, 3, 3, 2, 2, 2, 2, 0, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16B	4	0	43.29	3	35	[0, 2, 19, 11, 3]	[2, 3, 2, 3, 2, 2, 2, 3, 2, 1, 2, 2, 2, 2, 3, 3, 2, 2, 4, 3, 3, 1, 3, 2, 2, 2, 3, 4, 2, 3, 3, 2, 2, 2, 4]
simulation	conf4	Exp-22-09-02T07-57-17	map-16B	5	0	56.1	4	36	[2, 0, 28, 3, 3]	[4, 4, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 0, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16B	6	0	60.37	3	35	[1, 2, 21, 9, 2]	[4, 2, 2, 3, 2, 2, 2, 3, 1, 2, 3, 3, 0, 3, 1, 4, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16B	7	0	34.76	6	35	[4, 1, 16, 9, 5]	[3, 2, 4, 4, 2, 2, 2, 3, 3, 3, 2, 1, 2, 4, 2, 4, 0, 0, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 0, 2, 4, 3, 3, 2, 0]
simulation	conf4	Exp-22-09-02T07-57-17	map-16B	8	0	42.68	5	35	[3, 2, 20, 8, 2]	[2, 2, 2, 0, 2, 4, 3, 2, 3, 2, 2, 0, 2, 1, 2, 3, 0, 4, 3, 2, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 1]
simulation	conf4	Exp-22-09-02T07-57-17	map-16B	9	0	52.44	5	36	[3, 3, 22, 7, 1]	[2, 2, 3, 2, 1, 3, 2, 2, 2, 0, 3, 2, 4, 2, 2, 2, 2, 1, 2, 2, 2, 3, 2, 0, 2, 2, 2, 3, 3, 2, 0, 2, 3, 2, 2, 1]
simulation	conf4	Exp-22-09-02T07-57-17	map-16B	10	0	41.46	6	34	[4, 5, 20, 3, 2]	[2, 2, 2, 2, 2, 3, 1, 2, 1, 2, 2, 3, 2, 4, 2, 0, 2, 0, 1, 0, 2, 1, 2, 2, 1, 4, 2, 2, 2, 2, 2, 2, 0, 3]
simulation	conf4	Exp-22-09-02T07-57-17	map-16B	11	0	49.39	3	35	[3, 3, 16, 12, 1]	[2, 0, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 1, 3, 3, 2, 2, 2, 1, 0, 0, 2, 1, 4]
simulation	conf4	Exp-22-09-02T07-57-17	map-16BD	0	0	36.54	7	35	[6, 4, 20, 2, 3]	[2, 2, 2, 2, 2, 2, 4, 1, 2, 0, 0, 3, 4, 2, 2, 4, 0, 0, 2, 0, 2, 3, 2, 0, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 1]
simulation	conf4	Exp-22-09-02T07-57-17	map-16BD	1	0	56.41	3	35	[2, 4, 19, 8, 2]	[0, 2, 1, 2, 3, 4, 1, 2, 2, 3, 3, 2, 2, 2, 2, 3, 2, 1, 2, 2, 3, 3, 2, 0, 2, 2, 3, 3, 2, 2, 2, 2, 2, 1, 4]
simulation	conf4	Exp-22-09-02T07-57-17	map-16BD	2	0	61.54	4	36	[1, 2, 23, 6, 4]	[2, 2, 2, 2, 2, 2, 2, 1, 3, 2, 2, 4, 4, 2, 0, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 4, 2, 2, 3, 2, 3, 3, 2, 1, 2, 4]
simulation	conf4	Exp-22-09-02T07-57-17	map-16BD	3	0	53.21	4	34	[2, 1, 23, 6, 2]	[3, 2, 1, 2, 3, 2, 2, 2, 3, 2, 0, 2, 4, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 4]
simulation	conf4	Exp-22-09-02T07-57-17	map-16BD	4	0	46.79	1	35	[0, 2, 24, 9, 0]	[2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 1, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 1, 2, 2, 3, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16BD	5	0	55.77	2	36	[0, 2, 24, 9, 1]	[2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 3, 2, 2, 3, 2, 1, 3, 2, 2, 2, 1, 2, 3, 2, 3, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16BD	6	0	50.64	4	36	[3, 2, 21, 9, 1]	[3, 3, 2, 1, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 4, 3, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 2, 0, 2, 3, 2, 3, 3, 2, 1, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16BD	7	0	61.54	3	36	[2, 4, 24, 6, 0]	[1, 2, 3, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 0, 2, 1, 3, 1, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 2, 3, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16BD	8	0	55.13	2	35	[1, 2, 28, 3, 1]	[2, 2, 2, 2, 2, 2, 0, 4, 2, 3, 2, 2, 2, 2, 2, 1, 2, 2, 3, 2, 2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
simulation	conf4	Exp-22-09-02T07-57-17	map-16BD	9	0	32.05	9	36	[7, 2, 15, 8, 4]	[2, 1, 3, 3, 0, 0, 0, 3, 0, 3, 4, 2, 2, 2, 0, 2, 3, 2, 3, 3, 0, 3, 4, 2, 4, 2, 0, 2, 2, 2, 2, 1, 2, 2, 2, 4]
simulation	conf4	Exp-22-09-02T07-57-17	map-16BD	10	0	54.49	5	36	[2, 0, 20, 9, 5]	[2, 2, 2, 2, 2, 3, 0, 2, 0, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 3, 4, 4, 4, 3, 2, 2, 2, 4, 2, 2, 2, 3, 2, 3, 3, 4]
simulation	conf4	Exp-22-09-02T07-57-17	map-16BD	11	0	45.51	6	35	[3, 3, 18, 8, 3]	[2, 2, 2, 0, 3, 2, 2, 2, 2, 4, 2, 1, 2, 3, 2, 0, 3, 2, 2, 3, 2, 2, 3, 3, 1, 2, 3, 2, 3, 1, 0, 2, 4, 2, 4]
simulation	conf1	Exp-22-08-31T16-12-59	map-16A	0	1	53.66	3	33	[1, 0, 25, 6, 1]	[2, 2, 2, 4, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16A	1	1	53.05	2	35	[0, 1, 25, 8, 1]	[2, 3, 2, 3, 2, 3, 2, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 3, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16A	2	1	50.61	3	35	[2, 3, 22, 8, 0]	[2, 2, 2, 3, 2, 2, 1, 3, 2, 3, 2, 2, 1, 2, 2, 2, 0, 2, 1, 3, 2, 3, 3, 2, 2, 2, 2, 2, 0, 2, 2, 2, 3, 3, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16A	3	1	46.34	3	35	[0, 0, 23, 10, 2]	[3, 2, 2, 2, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 4, 3, 2, 2, 3, 4, 2, 3, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16A	4	1	56.71	3	34	[2, 2, 25, 5, 0]	[3, 2, 2, 3, 2, 2, 2, 2, 0, 2, 2, 3, 2, 2, 3, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 0, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16A	5	1	50.0	4	35	[2, 0, 27, 4, 2]	[2, 2, 2, 3, 0, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 4, 2, 0, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16A	6	1	44.51	2	35	[1, 3, 22, 9, 0]	[2, 1, 2, 2, 2, 3, 2, 3, 3, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 3, 2, 3, 3, 2, 2, 0, 2, 2, 1, 1, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16A	7	1	56.1	3	34	[1, 1, 22, 9, 1]	[2, 2, 2, 1, 2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 3, 0, 3, 2, 4, 2, 2, 2, 2, 3, 2, 2, 3, 2, 3, 3, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16A	8	1	51.83	5	33	[4, 1, 21, 6, 1]	[2, 3, 2, 2, 0, 2, 2, 3, 3, 2, 2, 2, 3, 2, 0, 2, 2, 2, 3, 3, 0, 2, 2, 2, 2, 1, 2, 2, 2, 2, 0, 2, 4]
simulation	conf1	Exp-22-08-31T16-12-59	map-16A	9	1	51.83	3	34	[1, 1, 19, 11, 2]	[4, 3, 3, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 4, 3, 3, 3, 2, 2, 2, 0, 2, 2, 2, 2, 3, 2, 1, 2, 2, 2, 3, 3]
simulation	conf1	Exp-22-08-31T16-12-59	map-16A	10	1	68.29	4	34	[4, 0, 26, 4, 0]	[0, 3, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 0, 2, 2, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16A	11	1	64.02	1	34	[0, 2, 25, 7, 0]	[2, 2, 3, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 1, 2, 1, 2, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16AD	0	1	52.56	4	34	[4, 3, 22, 5, 0]	[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 3, 2, 2, 0, 0, 1, 2, 0, 2, 1, 0, 2, 2, 1, 2, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16AD	1	1	49.36	2	34	[1, 0, 21, 12, 0]	[3, 2, 2, 3, 3, 2, 3, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 0, 2, 3, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16AD	2	1	71.79	2	35	[1, 0, 24, 10, 0]	[2, 3, 2, 3, 2, 0, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3]
simulation	conf1	Exp-22-08-31T16-12-59	map-16AD	3	1	44.87	1	34	[1, 1, 23, 9, 0]	[2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2, 1, 3, 2, 2, 3, 0]
simulation	conf1	Exp-22-08-31T16-12-59	map-16AD	4	1	61.54	3	35	[2, 2, 25, 6, 0]	[2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 1, 3, 2, 3, 2, 0, 2, 2, 2, 2, 2, 1, 2, 2, 2, 0, 3, 2, 3, 2, 2, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16AD	5	1	69.87	2	34	[1, 1, 25, 7, 0]	[3, 2, 3, 2, 3, 2, 0, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16AD	6	1	79.49	3	33	[1, 0, 25, 6, 1]	[3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 4, 2, 3, 2, 2, 3, 2, 3, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16AD	7	1	60.26	5	35	[3, 0, 27, 4, 1]	[2, 3, 2, 2, 0, 3, 2, 0, 2, 2, 0, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16AD	8	1	61.54	2	34	[3, 0, 23, 7, 1]	[4, 0, 0, 2, 3, 2, 3, 2, 2, 2, 3, 2, 0, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16AD	9	1	47.44	5	34	[3, 1, 19, 10, 1]	[2, 2, 4, 2, 2, 3, 0, 2, 2, 3, 2, 3, 3, 2, 2, 3, 3, 1, 3, 0, 2, 3, 2, 2, 2, 2, 2, 0, 2, 2, 2, 3, 3, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16AD	10	1	58.97	3	34	[2, 0, 23, 9, 0]	[3, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 0, 2, 0, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 3, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16AD	11	1	77.56	2	34	[0, 0, 28, 5, 1]	[2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 4, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16B	0	0	55.49	5	35	[1, 1, 25, 5, 3]	[2, 2, 3, 2, 0, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 4, 2, 2, 1, 2, 4, 2, 3, 2, 3, 2, 2, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16B	1	0	51.83	2	35	[2, 0, 27, 6, 0]	[0, 2, 2, 2, 3, 3, 0, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16B	2	0	47.56	3	35	[0, 0, 27, 5, 3]	[2, 2, 2, 3, 2, 2, 4, 2, 2, 4, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 2, 2, 2, 2, 4, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16B	3	0	51.83	5	32	[4, 1, 24, 3, 0]	[2, 2, 2, 1, 0, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 0, 2, 2, 0, 2, 2, 0, 2, 2, 2, 3, 2, 3, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16B	4	0	50.0	5	34	[1, 0, 28, 3, 2]	[2, 2, 4, 2, 2, 3, 2, 2, 3, 2, 4, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16B	5	0	51.22	2	35	[0, 0, 25, 9, 1]	[3, 2, 4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16B	6	0	50.61	2	35	[1, 1, 26, 7, 0]	[2, 2, 2, 2, 2, 2, 3, 2, 0, 3, 3, 2, 2, 3, 2, 3, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16B	7	0	53.05	2	35	[1, 0, 25, 9, 0]	[2, 2, 0, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 3, 3, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16B	8	0	54.88	1	34	[0, 2, 26, 6, 0]	[2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3]
simulation	conf1	Exp-22-08-31T16-12-59	map-16B	9	0	45.73	4	35	[2, 0, 22, 10, 1]	[2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 3, 2, 2, 3, 3, 3, 2, 2, 0, 2, 3, 4, 2, 2, 3, 3, 2, 2, 2, 3, 0, 2, 2, 2, 2]
simulation	conf1	Exp-22-08-31T16-12-59	map-16B	10	0	71.34	4	33	[2, 1, 24, 5, 1]	[2, 0, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 0, 3, 2, 2, 4, 2, 1]
simulation	conf1	Exp-22-08-31T16-12-59	map-16B	11	0	67.68	2	35	[1, 1, 26, 7, 0]	[2, 3, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 2]
